"VarName","TimeString","VarValue","Validity","Time_ms","Checksum"
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:21",8.68082E-04,1,45247382879.9306,Rz0+cK
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:23",-4.340278E-03,1,45247382903.2407,uzbsLb
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:23",8.68082E-04,1,45247382903.2407,fvevmw
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:25",-4.340278E-03,1,45247382926.5509,y+MKXp
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:25",8.68082E-04,1,45247382926.5509,AWKWe0
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:27",-4.340278E-03,1,45247382949.8727,tCunA+
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:27",8.68082E-04,1,45247382949.8727,Gpgzpw
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:29",-4.340278E-03,1,45247382973.1829,/SNUsO
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:29",8.68082E-04,1,45247382973.1829,WIAbuA
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:31",-3.90625E-03,1,45247382996.4931,zlCu9K
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:31",8.68082E-04,1,45247382996.4931,gwx5my
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:33",-3.90625E-03,1,45247383019.8148,81iAVI
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:33",8.68082E-04,1,45247383019.8148,I/jiWV
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:35",-4.340278E-03,1,45247383043.1134,o2aZnX
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:35",8.68082E-04,1,45247383043.1134,tgLgYY
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:37",-4.340278E-03,1,45247383066.4236,dXNGjE
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:37",8.68082E-04,1,45247383066.4236,Pmw7QL
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:39",-4.340278E-03,1,45247383089.7222,1MpLtR
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:39",8.68082E-04,1,45247383089.7222,NvU6jQ
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:41",-3.90625E-03,1,45247383113.044,KN1S0p
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:41",8.68082E-04,1,45247383113.044,hAMIrl
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:43",-3.90625E-03,1,45247383136.3657,Z22jLu
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:43",8.68082E-04,1,45247383136.3657,wyIlf0
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:45",-3.90625E-03,1,45247383159.6759,USqnSW
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:45",8.68082E-04,1,45247383159.6759,EWA/S1
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:47",-3.90625E-03,1,45247383182.9861,p/lebh
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:47",8.68082E-04,1,45247383182.9861,3Dg6Hv
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:49",-3.90625E-03,1,45247383206.2847,ijaqli
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:49",8.68082E-04,1,45247383206.2847,zGeL/e
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:51",-3.90625E-03,1,45247383229.5949,tx33nR
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:51",8.68082E-04,1,45247383229.5949,DM57Qq
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:53",-3.90625E-03,1,45247383252.882,C9kue8
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:53",1.085043E-03,1,45247383252.882,NfTVEc
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:55",-3.90625E-03,1,45247383276.169,i+/+L9
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:55",1.085043E-03,1,45247383276.169,5df9Du
